"src","dest","dist"
"ELP","DFW",550
"ELP","IAH",666
"ELP","LAX",713
"ELP","ORD",1234
"ELP","PHX",346
"ELP","SEA",1367
"ELP","SAN",634
"ELP","SLC",694
"ELP","LAS",582
"ELP","DEN",564
"ELP","SAT",495
"ELP","HOU",675
"ELP","OAK",985
"SJU","ATL",1547
"SJU","BOS",1678
"SJU","BWI",1568
"SJU","DCA",1557
"SJU","DFW",2162
"SJU","FLL",1045
"SJU","IAD",1573
"SJU","IAH",2004
"SJU","JFK",1601
"SJU","MCO",1188
"SJU","MIA",1044
"SJU","ORD",2072
"SJU","PBI",1062
"SJU","RDU",1434
"SJU","TPA",1236
"SJU","EWR",1611
"SJU","HOU",1994
"SJU","PHL",1579
"CLE","ATL",555
"CLE","AUS",1173
"CLE","BNA",448
"CLE","BOS",561
"CLE","BWI",313
"CLE","DCA",309
"CLE","DFW",1019
"CLE","FLL",1064
"CLE","IAD",288
"CLE","IAH",1090
"CLE","JFK",424
"CLE","LAX",2047
"CLE","LGA",417
"CLE","MCO",897
"CLE","MIA",1082
"CLE","MSP",620
"CLE","ORD",315
"CLE","PBI",1022
"CLE","PHX",1733
"CLE","RDU",416
"CLE","SFO",2155
"CLE","TPA",929
"CLE","SAN",2021
"CLE","SLC",1560
"CLE","LAS",1819
"CLE","DEN",1197
"CLE","SAT",1239
"CLE","MSY",917
"CLE","EWR",403
"CLE","HOU",1106
"CLE","PHL",362
"CLE","DTW",95
"OAK","ATL",2124
"OAK","AUS",1494
"OAK","BNA",1953
"OAK","BOS",2685
"OAK","BWI",2439
"OAK","DFW",1453
"OAK","IAD",2401
"OAK","JFK",2568
"OAK","LAX",337
"OAK","MSP",1574
"OAK","ORD",1830
"OAK","PHX",645
"OAK","SEA",672
"OAK","SAN",446
"OAK","LGB",353
"OAK","SNA",371
"OAK","SLC",587
"OAK","LAS",406
"OAK","DEN",954
"OAK","SAT",1473
"OAK","EWR",2547
"OAK","MSY",1898
"OAK","HNL",2405
"OAK","HOU",1638
"OAK","ELP",985
"OAK","DTW",2062
"TUS","ATL",1537
"TUS","AUS",795
"TUS","DFW",811
"TUS","IAH",934
"TUS","JFK",2131
"TUS","LAX",450
"TUS","MSP",1296
"TUS","ORD",1434
"TUS","PHX",110
"TUS","SEA",1215
"TUS","SFO",750
"TUS","SJC",720
"TUS","SAN",367
"TUS","SLC",602
"TUS","LAS",364
"TUS","DEN",639
"SAF","DFW",549
"SAF","LAX",708
"SAF","PHX",369
"SAF","DEN",303
"PHL","ATL",665
"PHL","AUS",1428
"PHL","BNA",673
"PHL","BOS",280
"PHL","BWI",90
"PHL","DCA",119
"PHL","DFW",1300
"PHL","FLL",994
"PHL","IAD",134
"PHL","IAH",1322
"PHL","JFK",94
"PHL","LAX",2395
"PHL","LGA",95
"PHL","MCO",862
"PHL","MIA",1015
"PHL","MSP",978
"PHL","ORD",676
"PHL","PBI",952
"PHL","PHX",2069
"PHL","RDU",337
"PHL","SEA",2371
"PHL","SFO",2513
"PHL","TPA",921
"PHL","SAN",2363
"PHL","SLC",1920
"PHL","LAS",2170
"PHL","DEN",1553
"PHL","HPN",115
"PHL","SAT",1493
"PHL","MSY",1087
"PHL","EWR",80
"PHL","HOU",1333
"PHL","SJU",1579
"PHL","CLE",362
"PHL","DTW",452
"DTW","ATL",595
"DTW","AUS",1148
"DTW","BNA",456
"DTW","BOS",630
"DTW","BWI",408
"DTW","DCA",404
"DTW","DFW",985
"DTW","FLL",1129
"DTW","IAD",383
"DTW","IAH",1075
"DTW","JFK",507
"DTW","LAX",1973
"DTW","LGA",500
"DTW","MCO",959
"DTW","MIA",1147
"DTW","MSP",527
"DTW","ORD",234
"DTW","PBI",1088
"DTW","PHX",1667
"DTW","RDU",501
"DTW","SEA",1921
"DTW","SFO",2072
"DTW","SJC",2056
"DTW","TPA",984
"DTW","SAN",1951
"DTW","SNA",1954
"DTW","SLC",1477
"DTW","LAS",1744
"DTW","DEN",1119
"DTW","HPN",504
"DTW","SAT",1214
"DTW","MSY",927
"DTW","EWR",486
"DTW","CID",429
"DTW","CLE",95
"DTW","OAK",2062
"DTW","PHL",452
"ATL","YYZ",740
"ATL","LHR",4198
"ATL","CDG",4381
"ATL","FRA",4600
"ATL","NRT",6832
"ATL","DXB",7581
"ATL","DUB",3926
"ATL","PVG",7640
"ATL","FCO",5021
"ATL","AMS",4387
"ATL","MAD",4322
"ATL","ZRH",4677
"ATL","BRU",4412
"ATL","MUC",4782
"ATL","RSW",516
"ATL","MAN",4086
"ATL","YUL",994
"ATL","YYC",1910
"ATL","DOH",7442
"ATL","ICN",7133
"ATL","JNB",8434
"ATL","GIG",4745
"ATL","GRU",4663
"ATL","EZE",5015
"ATL","LIM",3189
"ATL","SCL",4712
"ATL","MEX",1331
"ATL","KIN",1183
"ATL","TLH",224
"ATL","PIT",527
"ATL","PWM",1026
"ATL","PDX",2167
"ATL","OKC",759
"ATL","ONT",1894
"ATL","ROC",749
"ATL","RST",831
"ATL","IST",5742
"ATL","STR",4667
"ATL","CLT",226
"ATL","CUN",883
"ATL","PSP",1834
"ATL","MEM",331
"ATL","CVG",374
"ATL","IND",432
"ATL","MCI",691
"ATL","DAL",719
"ATL","STL",484
"ATL","ABQ",1266
"ATL","MKE",670
"ATL","MDW",591
"ATL","OMA",820
"ATL","TUL",672
"ATL","PVR",1556
"ATL","DUS",4493
"ATL","LIS",4089
"ATL","NAS",726
"ATL","FPO",596
"ATL","GGT",867
"ATL","EYW",647
"ATL","BGI",2113
"ATL","STT",1599
"ATL","BDA",1145
"ATL","LOS",5834
"ATL","MBJ",1120
"ATL","LIT",452
"ATL","BON",1800
"ATL","AUA",1718
"ATL","ORF",515
"ATL","JAX",270
"ATL","PVD",902
"ATL","PUJ",1437
"ATL","MDT",619
"ATL","SJO",1632
"ATL","SMF",2086
"ATL","RTB",1203
"ATL","TGU",1363
"ATL","COS",1181
"ATL","HSV",151
"ATL","BHM",134
"ATL","SDF",322
"ATL","BUF",712
"ATL","SHV",550
"ATL","ECP",241
"ATL","RNO",1988
"ATL","CMH",447
"ATL","ALB",852
"ATL","ICT",780
"ATL","BDL",858
"ATL","SXM",1701
"ATL","SGF",562
"ATL","RIC",480
"ATL","CCS",1936
"ATL","PIA",565
"ATL","LEX",304
"ATL","GUA",1370
"ATL","ISP",794
"ATL","HAV",745
"ATL","BMI",533
"ATL","BOG",2104
"ATL","DSM",743
"ATL","MYR",316
"ATL","AEX",499
"ATL","CZM",918
"ATL","MTY",1084
"ATL","BJX",1359
"ATL","BTR",448
"ATL","BZE",1137
"ATL","CAE",191
"ATL","CHA",106
"ATL","CHS",258
"ATL","CRW",363
"ATL","DAY",433
"ATL","EVV",350
"ATL","FAR",1123
"ATL","FSD",953
"ATL","FSM",577
"ATL","FWA",509
"ATL","GDL",1468
"ATL","GPT",351
"ATL","GRK",801
"ATL","GRR",641
"ATL","GSO",306
"ATL","GSP",153
"ATL","JAN",340
"ATL","LFT",502
"ATL","LIR",1593
"ATL","MGM",147
"ATL","MLI",633
"ATL","MLU",447
"ATL","MOB",302
"ATL","MSN",708
"ATL","PLS",1104
"ATL","PNS",272
"ATL","PTY",1726
"ATL","QRO",1318
"ATL","SAL",1424
"ATL","SAV",214
"ATL","SJD",1692
"ATL","TYS",152
"ATL","VPS",250
"ATL","XNA",588
"ATL","UVF",2013
"ATL","CAK",529
"ATL","MHT",951
"ATL","SYR",793
"ATL","AVL",164
"ATL","SRQ",445
"ATL","LAN",631
"ATL","ROA",357
"ATL","GRB",775
"ATL","AGS",143
"ATL","BTV",960
"ATL","FAY",330
"ATL","HHH",237
"ATL","ILM",376
"ATL","OAJ",398
"ATL","UIO",2364
"ATL","GNV",300
"ATL","SDQ",1390
"ATL","STI",1299
"ATL","SAP",1274
"ATL","MID",933
"ATL","MGA",1488
"ATL","PAP",1281
"ATL","GCM",1008
"ATL","MHH",659
"ATL","ELH",730
"ATL","BSB",4178
"ATL","CTG",1698
"ATL","PTP",1861
"ATL","STX",1638
"ATL","ABE",692
"ATL","ABY",146
"ATL","ATW",765
"ATL","AVP",714
"ATL","AZO",597
"ATL","BQK",238
"ATL","CHO",456
"ATL","CSG",83
"ATL","DAB",366
"ATL","DHN",171
"ATL","EWN",432
"ATL","FNT",645
"ATL","GTR",240
"ATL","LWB",369
"ATL","MBS",684
"ATL","MCN",79
"ATL","MEI",266
"ATL","MLB",443
"ATL","MSL",197
"ATL","PHF",507
"ATL","PIB",323
"ATL","SBN",567
"ATL","TRI",227
"ATL","TTN",700
"ATL","TUP",252
"ATL","VLD",208
"ATL","ASE",1301
"ATL","LNK",840
"ANC","PDX",1538
"ANC","FAI",260
"ANC","KEF",3368
"ANC","BLI",1366
"ANC","GEG",1579
"ANC","BET",397
"ANC","BRW",722
"ANC","CDB",618
"ANC","CDV",159
"ANC","ADK",1188
"ANC","DLG",327
"ANC","ADQ",252
"ANC","ENA",59
"ANC","HOM",117
"ANC","ILI",194
"ANC","JNU",569
"ANC","AKN",287
"ANC","MCG",219
"ANC","ANI",317
"ANC","OME",537
"ANC","OTZ",546
"ANC","STG",766
"ANC","SCC",624
"ANC","SDP",555
"ANC","KSM",440
"ANC","SNP",763
"ANC","UNK",391
"ANC","VDZ",125
"ANC","PKC",1950
"AUS","YYZ",1357
"AUS","LHR",4901
"AUS","LGW",4921
"AUS","FRA",5294
"AUS","YYC",1671
"AUS","MEX",748
"AUS","PIT",1209
"AUS","PDX",1712
"AUS","OKC",359
"AUS","ONT",1193
"AUS","CLT",1030
"AUS","CUN",922
"AUS","MEM",558
"AUS","CVG",957
"AUS","IND",919
"AUS","MCI",650
"AUS","DAL",189
"AUS","STL",722
"AUS","ABQ",618
"AUS","MKE",1032
"AUS","MDW",972
"AUS","OMA",773
"AUS","TUL",427
"AUS","NAS",1284
"AUS","LIT",446
"AUS","JAX",952
"AUS","PVD",1660
"AUS","SMF",1477
"AUS","BHM",681
"AUS","SDF",875
"AUS","BUF",1364
"AUS","BOI",1373
"AUS","LBB",341
"AUS","ECP",708
"AUS","HRL",274
"AUS","RNO",1402
"AUS","CMH",1072
"AUS","DSM",814
"AUS","AMA",419
"AUS","BTR",389
"AUS","CHS",1053
"AUS","GDL",755
"AUS","GRR",1103
"AUS","PNS",625
"AUS","SJD",887
"AUS","TYS",881
"AUS","VPS",664
"AUS","XNA",463
"AUS","HDN",890
"AUS","SFB",992
"AUS","BUR",1238
"AUS","ASE",812
"AUS","BZN",1298
"AUS","BKG",508
"AUS","PIE",917
"BNA","YYZ",641
"BNA","LHR",4168
"BNA","RSW",723
"BNA","YYC",1698
"BNA","PIT",461
"BNA","PDX",1967
"BNA","OKC",614
"BNA","CLT",328
"BNA","CUN",1042
"BNA","MEM",200
"BNA","CVG",230
"BNA","IND",249
"BNA","MCI",490
"BNA","DAL",621
"BNA","STL",272
"BNA","MKE",476
"BNA","MDW",395
"BNA","JAX",484
"BNA","PVD",905
"BNA","BUF",632
"BNA","ECP",402
"BNA","CMH",337
"BNA","RIC",526
"BNA","MYR",470
"BNA","CHS",438
"BNA","GSP",265
"BNA","PNS",391
"BNA","SAV",417
"BNA","VPS",390
"BNA","SYR",740
"BNA","SRQ",649
"BNA","SFB",598
"BNA","ABE",683
"BNA","MSL",109
"BNA","TTN",704
"BNA","TUP",174
"BNA","AHN",242
"BNA","MKL",130
"BNA","PIE",613
"BNA","PGD",693
"BOS","YYZ",445
"BOS","YVR",2505
"BOS","LHR",3254
"BOS","LGW",3272
"BOS","CDG",3436
"BOS","FRA",3656
"BOS","NRT",6682
"BOS","DXB",6645
"BOS","DUB",2982
"BOS","HKG",7952
"BOS","PEK",6716
"BOS","PVG",7288
"BOS","FCO",4079
"BOS","AMS",3445
"BOS","BCN",3637
"BOS","MAD",3398
"BOS","ZRH",3732
"BOS","YOW",309
"BOS","BRU",3468
"BOS","MUC",3838
"BOS","RSW",1250
"BOS","MAN",3143
"BOS","YUL",254
"BOS","CGN",3576
"BOS","SNN",2885
"BOS","OSL",3492
"BOS","STN",3273
"BOS","EDI",3058
"BOS","DOH",6501
"BOS","ICN",6808
"BOS","GRU",4805
"BOS","MEX",2276
"BOS","TLV",5475
"BOS","PIT",495
"BOS","PDX",2529
"BOS","ROC",342
"BOS","IST",4798
"BOS","YHZ",413
"BOS","CPH",3658
"BOS","CLT",727
"BOS","CUN",1736
"BOS","PSP",2510
"BOS","CVG",750
"BOS","IND",816
"BOS","MCI",1252
"BOS","DAL",1551
"BOS","STL",1044
"BOS","MKE",857
"BOS","MDW",858
"BOS","DUS",3550
"BOS","LIS",3182
"BOS","NAS",1251
"BOS","KEF",2406
"BOS","BGI",2136
"BOS","STT",1696
"BOS","BDA",772
"BOS","MBJ",1697
"BOS","AUA",2063
"BOS","ORF",468
"BOS","JAX",1010
"BOS","PUJ",1650
"BOS","MDT",334
"BOS","BUF",394
"BOS","CMH",638
"BOS","ALB",145
"BOS","SXM",1742
"BOS","RIC",473
"BOS","ISP",153
"BOS","HAV",1490
"BOS","BOG",2608
"BOS","MYR",738
"BOS","CHS",818
"BOS","PLS",1424
"BOS","PTY",2354
"BOS","SAL",2270
"BOS","SAV",901
"BOS","CAK",547
"BOS","SYR",264
"BOS","SRQ",1221
"BOS","PDL",2387
"BOS","SDQ",1654
"BOS","STI",1585
"BOS","PAP",1644
"BOS","FDF",2008
"BOS","PTP",1887
"BOS","BUR",2593
"BOS","ACY",274
"BOS","RAI",3385
"BOS","PBG",200
"BOS","YTZ",432
"BOS","ACK",91
"BOS","AUG",148
"BOS","BHB",196
"BOS","HYA",61
"BOS","LEB",109
"BOS","MVY",70
"BOS","PQI",332
"BOS","PVC",45
"BOS","RKD",151
"BOS","RUT",127
"BOS","SLK",213
"BOS","TER",2291
"BOS","MSS",261
"BWI","YYZ",347
"BWI","LHR",3622
"BWI","RSW",921
"BWI","YUL",460
"BWI","PIT",210
"BWI","PWM",451
"BWI","PDX",2351
"BWI","OKC",1176
"BWI","ROC",277
"BWI","CLT",361
"BWI","CUN",1391
"BWI","MEM",785
"BWI","CVG",429
"BWI","IND",514
"BWI","MCI",963
"BWI","DAL",1206
"BWI","STL",735
"BWI","ABQ",1665
"BWI","MKE",639
"BWI","MDW",609
"BWI","TUL",1068
"BWI","NAS",977
"BWI","FPO",879
"BWI","KEF",2754
"BWI","MBJ",1429
"BWI","LIT",910
"BWI","AUA",1886
"BWI","ORF",160
"BWI","JAX",663
"BWI","PVD",327
"BWI","PUJ",1507
"BWI","SJO",2068
"BWI","SMF",2388
"BWI","BHM",681
"BWI","SDF",493
"BWI","BUF",281
"BWI","ECP",799
"BWI","CMH",336
"BWI","ALB",288
"BWI","BDL",283
"BWI","LEX",435
"BWI","ISP",219
"BWI","MYR",400
"BWI","CHS",472
"BWI","DAY",405
"BWI","GRR",527
"BWI","GSP",425
"BWI","SAV",549
"BWI","TYS",463
"BWI","VPS",819
"BWI","MHT",376
"BWI","AVL",413
"BWI","SRQ",881
"BWI","FDF",1946
"BWI","PTP",1826
"BWI","FNT",452
"BWI","JST",139
"BWI","MGW",176
"DCA","YYZ",359
"DCA","YOW",452
"DCA","RSW",893
"DCA","YUL",487
"DCA","TLH",716
"DCA","PIT",204
"DCA","PDX",2343
"DCA","OKC",1154
"DCA","ROC",296
"DCA","YHZ",809
"DCA","CLT",331
"DCA","MEM",760
"DCA","CVG",410
"DCA","IND",498
"DCA","MCI",946
"DCA","DAL",1181
"DCA","STL",717
"DCA","MKE",633
"DCA","MDW",599
"DCA","OMA",1008
"DCA","NAS",954
"DCA","LIT",885
"DCA","ORF",143
"DCA","JAX",634
"DCA","PVD",356
"DCA","HSV",612
"DCA","BHM",652
"DCA","SDF",472
"DCA","BUF",296
"DCA","CMH",322
"DCA","ALB",318
"DCA","BDL",313
"DCA","LEX",413
"DCA","ISP",248
"DCA","DSM",895
"DCA","MYR",372
"DCA","CAE",408
"DCA","CHA",522
"DCA","CHS",444
"DCA","DAY",390
"DCA","GRR",523
"DCA","GSO",248
"DCA","GSP",395
"DCA","JAN",859
"DCA","MGM",693
"DCA","MSN",705
"DCA","PNS",816
"DCA","SAV",520
"DCA","TYS",436
"DCA","VPS",789
"DCA","XNA",960
"DCA","CAK",273
"DCA","MHT",406
"DCA","SYR",298
"DCA","SRQ",852
"DCA","LAN",478
"DCA","AGS",468
"DCA","BGR",589
"DCA","BTV",437
"DCA","FAY",285
"DCA","HHH",502
"DCA","ILM",320
"DCA","OAJ",280
"DCA","MLB",771
"DCA","ACK",404
"DCA","MVY",382
"DFW","YYZ",1197
"DFW","YVR",1751
"DFW","LHR",4736
"DFW","CDG",4933
"DFW","FRA",5127
"DFW","NRT",6410
"DFW","SYD",8574
"DFW","DXB",8022
"DFW","DUB",4458
"DFW","HKG",8105
"DFW","PEK",6951
"DFW","PVG",7332
"DFW","FCO",5597
"DFW","AMS",4905
"DFW","MAD",4950
"DFW","MUC",5313
"DFW","RSW",1015
"DFW","YUL",1510
"DFW","YEG",1629
"DFW","YYC",1522
"DFW","DOH",7914
"DFW","ICN",6822
"DFW","GIG",5228
"DFW","GRU",5119
"DFW","EZE",5299
"DFW","LIM",3368
"DFW","SCL",4884
"DFW","MEX",938
"DFW","TLH",765
"DFW","PIT",1065
"DFW","PDX",1613
"DFW","OKC",175
"DFW","ONT",1185
"DFW","AUH",8053
"DFW","CLT",933
"DFW","CUN",1029
"DFW","PSP",1123
"DFW","MEM",430
"DFW","CVG",810
"DFW","IND",760
"DFW","MCI",461
"DFW","STL",550
"DFW","ABQ",567
"DFW","MKE",853
"DFW","OMA",584
"DFW","TUL",237
"DFW","PVR",983
"DFW","OGG",3702
"DFW","DUS",5015
"DFW","NAS",1298
"DFW","EYW",1088
"DFW","KEF",3733
"DFW","MBJ",1545
"DFW","LIT",304
"DFW","AUA",2211
"DFW","ORF",1209
"DFW","JAX",916
"DFW","PUJ",2029
"DFW","SJO",1780
"DFW","SMF",1427
"DFW","RTB",1319
"DFW","TGU",1440
"DFW","COS",591
"DFW","HSV",601
"DFW","BHM",596
"DFW","RAP",835
"DFW","SDF",731
"DFW","BUF",1210
"DFW","SHV",189
"DFW","BOI",1270
"DFW","LBB",281
"DFW","ECP",684
"DFW","HRL",462
"DFW","RNO",1342
"DFW","CMH",924
"DFW","ICT",329
"DFW","MAF",308
"DFW","BDL",1467
"DFW","BIL",1080
"DFW","SGF",364
"DFW","RIC",1155
"DFW","CCS",2450
"DFW","TXK",180
"DFW","PIA",672
"DFW","LEX",783
"DFW","GUA",1329
"DFW","CRP",355
"DFW","ABI",157
"DFW","ACT",89
"DFW","CLL",164
"DFW","BMI",689
"DFW","BOG",2442
"DFW","BPT",270
"DFW","DSM",624
"DFW","MYR",1045
"DFW","AEX",284
"DFW","CZM",1056
"DFW","AGU",837
"DFW","MTY",525
"DFW","AMA",311
"DFW","BJX",866
"DFW","BRO",483
"DFW","BTR",382
"DFW","BZE",1191
"DFW","CAE",919
"DFW","CHA",693
"DFW","CHS",984
"DFW","CMI",692
"DFW","COU",490
"DFW","DAY",860
"DFW","CUU",603
"DFW","DRO",673
"DFW","EVV",641
"DFW","FAR",968
"DFW","FAT",1310
"DFW","FSD",738
"DFW","FSM",227
"DFW","FWA",858
"DFW","GCK",404
"DFW","GDL",937
"DFW","GGG",140
"DFW","GJT",771
"DFW","GPT",499
"DFW","GRI",562
"DFW","GRK",135
"DFW","GRR",930
"DFW","GSO",996
"DFW","GSP",860
"DFW","JAN",407
"DFW","JLN",327
"DFW","LAW",140
"DFW","LCH",295
"DFW","LFT",350
"DFW","LIR",1704
"DFW","LRD",397
"DFW","MFE",470
"DFW","MGM",620
"DFW","MHK",432
"DFW","MLI",691
"DFW","MLM",934
"DFW","MLU",292
"DFW","MOB",538
"DFW","MSN",821
"DFW","MZT",876
"DFW","PBC",952
"DFW","PLS",1696
"DFW","PNS",602
"DFW","PTY",1993
"DFW","QRO",870
"DFW","ROW",434
"DFW","SAL",1434
"DFW","SAV",923
"DFW","SJD",1023
"DFW","SJT",228
"DFW","SLP",772
"DFW","SPI",630
"DFW","SPS",113
"DFW","TRC",635
"DFW","TYR",102
"DFW","TYS",770
"DFW","VPS",639
"DFW","XNA",281
"DFW","ZCL",771
"DFW","AVL",846
"DFW","EGE",720
"DFW","HDN",768
"DFW","SRQ",943
"DFW","AGS",871
"DFW","ILM",1103
"DFW","UIO",2584
"DFW","GNV",898
"DFW","SDQ",1965
"DFW","SAP",1333
"DFW","MID",942
"DFW","MGA",1589
"DFW","GCM",1349
"DFW","SKB",2385
"DFW","BUR",1228
"DFW","MEI",483
"DFW","PIB",461
"DFW","SBN",845
"DFW","KOA",3716
"DFW","SUX",657
"DFW","BFL",1267
"DFW","MRY",1426
"DFW","SBA",1312
"DFW","ASE",701
"DFW","GEG",1475
"DFW","YUM",1019
"DFW","DGO",757
"DFW","BZN",1162
"DFW","JAC",1045
"DFW","MSO",1318
"DFW","BKG",332
"DFW","BIS",978
"DFW","CYS",713
"DFW","GUC",677
"DFW","MTJ",721
"DFW","TVC",1022
"DFW","AUG",1657
"DFW","ACA",1127
"DFW","OAX",1098
"DFW","FLG",851
"DFW","CNM",422
"DFW","GLH",352
"DFW","SWO",225
"DFW","CVN",363
"DFW","DRT",335
"FLL","YYZ",1216
"FLL","LGW",4410
"FLL","CDG",4558
"FLL","DXB",7808
"FLL","BCN",4667
"FLL","MAD",4395
"FLL","YOW",1352
"FLL","YUL",1386
"FLL","OSL",4708
"FLL","ARN",4944
"FLL","YYC",2477
"FLL","YYT",2101
"FLL","LIM",2638
"FLL","MEX",1287
"FLL","KIN",602
"FLL","TLH",393
"FLL","PIT",996
"FLL","ROC",1185
"FLL","YHZ",1594
"FLL","YWG",1880
"FLL","CPH",4851
"FLL","CLT",633
"FLL","CUN",549
"FLL","MEM",850
"FLL","CVG",933
"FLL","IND",1006
"FLL","MCI",1242
"FLL","DAL",1106
"FLL","STL",1057
"FLL","MKE",1244
"FLL","MDW",1168
"FLL","NAS",182
"FLL","FPO",96
"FLL","GGT",319
"FLL","EYW",145
"FLL","BGI",1612
"FLL","STT",1106
"FLL","POS",1628
"FLL","MBJ",542
"FLL","AUA",1145
"FLL","ORF",782
"FLL","JAX",319
"FLL","PVD",1190
"FLL","PUJ",913
"FLL","SJO",1141
"FLL","SDF",897
"FLL","BUF",1167
"FLL","CMH",974
"FLL","ALB",1206
"FLL","BDL",1175
"FLL","SXM",1222
"FLL","RIC",807
"FLL","GYE",1949
"FLL","LEX",866
"FLL","GUA",1038
"FLL","ISP",1094
"FLL","IAG",1178
"FLL","SWF",1120
"FLL","BIM",61
"FLL","HAV",256
"FLL","BOG",1528
"FLL","MYR",530
"FLL","BZE",787
"FLL","CHS",471
"FLL","GDL",1515
"FLL","GRR",1199
"FLL","GSO",692
"FLL","GSP",621
"FLL","PLS",579
"FLL","PNS",524
"FLL","PTY",1175
"FLL","SAL",1046
"FLL","TYS",710
"FLL","VPS",493
"FLL","CAK",1028
"FLL","SYR",1198
"FLL","AVL",662
"FLL","HOG",439
"FLL","VRA",225
"FLL","UIO",1813
"FLL","BQN",982
"FLL","SDQ",852
"FLL","STI",762
"FLL","SAP",888
"FLL","MGA",1038
"FLL","PAP",720
"FLL","GCM",474
"FLL","MHH",192
"FLL","ELH",220
"FLL","BEL",2837
"FLL","REC",3843
"FLL","CTG",1121
"FLL","CLO",1575
"FLL","MDE",1409
"FLL","PTP",1374
"FLL","STX",1139
"FLL","ACY",979
"FLL","ABE",1042
"FLL","DAB",222
"FLL","FNT",1184
"FLL","TTN",1028
"FLL","CCC",275
"FLL","TLC",1319
"FLL","LBE",982
"FLL","ORH",1213
"FLL","PBG",1336
"FLL","TCB",177
"FLL","GHB",244
"FLL","ZSA",378
"FLL","AXM",1521
"FLL","CMW",353
"FLL","SNU",248
"FLL","SCU",503
"FLL","YHM",1181
"FLL","VCP",4044
"FLL","BLV",1029
"FLL","LCK",962
"FLL","OGS",1311
"FLL","PSM",1286
"FLL","CAP",669
"FLL","CFG",271
"FLL","USA",644
"FLL","MZO",444
"IAD","YYZ",346
"IAD","LHR",3665
"IAD","CDG",3848
"IAD","FRA",4067
"IAD","NRT",6734
"IAD","DXB",7051
"IAD","DEL",7487
"IAD","DUB",3393
"IAD","HKG",8135
"IAD","PEK",6900
"IAD","FCO",4491
"IAD","AMS",3854
"IAD","BCN",4046
"IAD","MAD",3804
"IAD","VIE",4449
"IAD","ZRH",4144
"IAD","GVA",4077
"IAD","YOW",450
"IAD","BRU",3879
"IAD","MUC",4249
"IAD","MAN",3553
"IAD","YUL",489
"IAD","STN",3684
"IAD","EDI",3465
"IAD","SVO",4851
"IAD","DOH",6909
"IAD","ICN",6938
"IAD","GRU",4750
"IAD","LIM",3519
"IAD","MEX",1864
"IAD","ADD",7180
"IAD","TLV",5887
"IAD","PIT",182
"IAD","PWM",492
"IAD","PDX",2320
"IAD","OKC",1133
"IAD","ROC",288
"IAD","KWI",6557
"IAD","IST",5208
"IAD","AUH",7070
"IAD","CPH",4060
"IAD","CLT",321
"IAD","CUN",1357
"IAD","CVG",387
"IAD","IND",475
"IAD","MCI",923
"IAD","STL",694
"IAD","MDW",576
"IAD","OMA",985
"IAD","TUL",1025
"IAD","LIS",3580
"IAD","NAS",960
"IAD","JED",6577
"IAD","KEF",2791
"IAD","STT",1608
"IAD","MBJ",1412
"IAD","AUA",1882
"IAD","ORF",157
"IAD","JAX",631
"IAD","PVD",371
"IAD","PUJ",1509
"IAD","MDT",94
"IAD","SJO",2042
"IAD","SMF",2350
"IAD","RUH",6732
"IAD","COS",1459
"IAD","HSV",594
"IAD","SDF",450
"IAD","BUF",284
"IAD","CMH",299
"IAD","ALB",325
"IAD","BDL",325
"IAD","SXM",1681
"IAD","RIC",100
"IAD","LEX",391
"IAD","GUA",1860
"IAD","ACC",5289
"IAD","CMN",3818
"IAD","BOG",2373
"IAD","CAE",401
"IAD","CHA",505
"IAD","CHS",442
"IAD","DAY",367
"IAD","GRR",501
"IAD","GSO",239
"IAD","GSP",384
"IAD","PTY",2066
"IAD","SAL",1898
"IAD","SAV",515
"IAD","SJD",2181
"IAD","TYS",419
"IAD","MHT",417
"IAD","SYR",296
"IAD","AVL",370
"IAD","EGE",1568
"IAD","HDN",1577
"IAD","ROA",177
"IAD","SID",3601
"IAD","BTV",441
"IAD","FAY",284
"IAD","HHH",498
"IAD","ILM",324
"IAD","GCM",1377
"IAD","DKR",3974
"IAD","AVP",189
"IAD","CHO",77
"IAD","LWB",176
"IAD","ELM",224
"IAD","TVC",578
"IAD","SCE",133
"IAD","PBG",444
"IAD","YTZ",339
"IAD","AOO",104
"IAD","BGM",238
"IAD","BKW",214
"IAD","HGR",55
"IAD","JST",120
"IAD","LNS",102
"IAD","MGW",140
"IAD","SHD",91
"IAD","ITH",250
"IAD","CKB",150
"IAD","DSS",3999
"IAH","YYZ",1279
"IAH","YVR",1968
"IAH","LHR",4820
"IAH","CDG",5012
"IAH","FRA",5217
"IAH","NRT",6625
"IAH","SYD",8591
"IAH","DXB",8150
"IAH","AKL",7416
"IAH","PEK",7176
"IAH","AMS",4998
"IAH","MUC",5402
"IAH","RSW",859
"IAH","MAN",4701
"IAH","YUL",1583
"IAH","YEG",1853
"IAH","YYC",1746
"IAH","DME",5919
"IAH","DOH",8030
"IAH","ICN",7045
"IAH","GIG",5022
"IAH","GRU",4909
"IAH","EZE",5075
"IAH","LIM",3143
"IAH","SCL",4660
"IAH","MEX",765
"IAH","PIT",1116
"IAH","PDX",1822
"IAH","OKC",396
"IAH","ONT",1330
"IAH","IST",6353
"IAH","CLT",911
"IAH","CUN",812
"IAH","PSP",1266
"IAH","MEM",468
"IAH","CVG",871
"IAH","IND",844
"IAH","MCI",644
"IAH","DAL",217
